datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-23 00:45:00,Europe UEFA Champions League,Athletic Club Bilbao,Qarabağ,Qarabağ +1.5,High,1.5,1.925,0.3413695349179096,1.5798611111111114,0.5859532502829167,-1.5,cup,1,team_a_xg: -0.531; odds_ft_1: 0.359; odds_ft_2: 0.157,team_b_xg: -0.483; team_a_xg: 0.307; odds_ft_2: -0.164,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-23 02:45:00,England Championship,Watford,West Bromwich Albion,Watford +0.25,High,0.25,1.925,0.27771206700507123,0.5416666666666666,0.5660377358490567,0.25,league,2,team_a_xg: -0.463; team_b_xg: 0.193; odds_ft_1: -0.153,team_b_xg: -0.427; team_a_xg: 0.349; odds_ft_2: 0.090,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-23 03:00:00,Europe UEFA Champions League,Chelsea,Ajax,Ajax +1.75,High,1.75,1.925,0.42311884819419154,1.5798611111111114,0.5454545454545454,-1.75,cup,1,team_a_xg: -0.571; odds_ft_1: 0.359; team_b_xg: 0.159,team_b_xg: -0.458; team_a_xg: 0.305; odds_ft_2: -0.156,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-23 03:00:00,Europe UEFA Champions League,Bayern München,Club Brugge,Club Brugge +1.75,High,1.75,1.925,0.35173222499329215,1.7377049180327868,0.5849056603773585,-1.75,cup,1,team_a_xg: -0.570; odds_ft_1: 0.402; odds_ft_2: 0.174,team_b_xg: -0.493; team_a_xg: 0.287; odds_ft_2: -0.171,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-23 03:00:00,England Championship,Sheffield Wednesday,Middlesbrough,Sheffield Wednesday +0.75,High,0.75,1.925,0.5027632239718599,0.5416666666666666,0.7238095238095238,0.75,league,2,team_a_xg: -0.486; odds_ft_1: -0.232; team_b_xg: 0.166,team_b_xg: -0.498; team_a_xg: 0.412; odds_ft_2: 0.169,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-23 22:55:00,Saudi Arabia Professional League,Al Riyadh,Al Kholood,Al Kholood -0.0,High,-0.0,1.925,0.15143852784169387,1.060837446190509,1.3768115942028984,0.0,league,3,team_a_xg: -0.480; team_b_xg: 0.139; odds_ft_1: -0.095,team_b_xg: -0.445; team_a_xg: 0.395; odds_ft_2: 0.118,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-24 22:45:00,Saudi Arabia Professional League,Al Fateh,Al Ittifaq,Al Ittifaq +0.25,High,0.25,1.925,0.21445592009044562,1.2424242424242424,1.346938775510204,-0.25,league,3,team_a_xg: -0.503; team_b_xg: 0.169; market_prob_u25: 0.047,team_b_xg: -0.414; team_a_xg: 0.363; market_prob_btts_yes: 0.058,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-24 23:30:00,Saudi Arabia Professional League,Neom SC,Al Khaleej,Al Khaleej +0.25,High,0.25,1.925,0.21445592009044562,1.2424242424242424,1.346938775510204,-0.25,league,3,team_a_xg: -0.512; team_b_xg: 0.151; team_a_xga: 0.050,team_b_xg: -0.470; team_a_xg: 0.337; odds_ft_2: -0.068,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 02:00:00,Netherlands Eredivisie,Heerenveen,NAC Breda,NAC Breda +0.75,High,0.75,1.925,0.3552686373050432,0.8942307692307693,0.5660377358490567,-0.75,league,2,team_a_xg: -0.535; odds_ft_1: 0.279; team_b_xg: 0.141,team_b_xg: -0.458; team_a_xg: 0.300; odds_ft_2: -0.108,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 02:45:00,Italy Serie A,AC Milan,Pisa,Pisa +1.75,High,1.75,1.925,0.16771326238023002,1.696969696969697,0.1434668050424042,-1.75,league,1,team_a_xg: -0.512; odds_ft_1: 0.343; team_b_xg: 0.201,team_b_xg: -0.429; team_a_xg: 0.305; odds_ft_2: -0.146,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 02:45:00,France Ligue 1,Paris,Nantes,Paris -0.75,High,-0.75,1.925,0.07851998595152387,1.5798611111111114,0.5454545454545454,-0.75,league,1,team_a_xg: -0.481; odds_ft_1: 0.257; team_b_xg: 0.200,team_b_xg: -0.443; team_a_xg: 0.309; odds_ft_2: -0.104,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 03:00:00,England Championship,Preston North End,Sheffield United,Preston North End +0.25,High,0.25,1.925,0.12026374248811428,0.5416666666666666,0.7238095238095238,0.25,league,2,team_a_xg: -0.484; odds_ft_1: -0.200; team_b_xg: 0.143,team_b_xg: -0.424; team_a_xg: 0.344; odds_ft_2: 0.096,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 03:15:00,Portugal Liga NOS,Alverca,Gil Vicente,Alverca 0.0,High,0.0,1.925,0.11457402444211993,0.6,0.4318181818181818,0.0,league,2,team_a_xg: -0.475; odds_ft_1: -0.190; team_b_xg: 0.129,team_b_xg: -0.421; team_a_xg: 0.334; odds_ft_2: 0.096,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 19:30:00,England Championship,Ipswich Town,West Bromwich Albion,West Bromwich Albion +0.75,High,0.75,1.925,0.3552686373050432,0.8942307692307693,0.5660377358490567,-0.75,league,2,team_a_xg: -0.505; team_b_xg: 0.222; odds_ft_1: 0.208,team_b_xg: -0.453; team_a_xg: 0.311; odds_ft_2: -0.105,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 19:30:00,England Championship,Coventry City,Watford,Watford +1.0,High,1.0,1.925,0.20052834901157876,1.2209302325581395,0.4318181818181818,-1.0,league,2,team_a_xg: -0.524; odds_ft_1: 0.291; team_b_xg: 0.187,team_b_xg: -0.451; team_a_xg: 0.309; odds_ft_2: -0.104,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-25 19:30:00,England Championship,Portsmouth,Stoke City,Portsmouth 0.0,High,0.0,1.925,0.13248378999758756,0.7692307692307693,0.5660377358490567,0.0,league,2,team_a_xg: -0.470; team_b_xg: 0.175; odds_ft_1: -0.145,team_b_xg: -0.421; team_a_xg: 0.344; odds_ft_2: 0.093,King's insight: Solid bet based on ML analysis—watch this space!
