dt_gmt8,cum_bankroll
2025-08-17 23:30:00+00:00,3508843001.81
2025-08-18 00:00:00+00:00,3996872912.12
2025-08-18 00:30:00+00:00,3774659138.43
2025-08-18 01:00:00+00:00,3797029266.52
2025-08-18 01:15:00+00:00,3679518378.57
2025-08-18 01:30:00+00:00,3679518378.57
2025-08-18 02:30:00+00:00,3772020042.34
2025-08-18 02:45:00+00:00,3832190034.06
2025-08-18 03:00:00+00:00,4009428823.13
2025-08-18 03:30:00+00:00,954636972.72
2025-08-18 05:00:00+00:00,931464108.49
2025-08-18 05:30:00+00:00,963144919.6
2025-08-18 07:00:00+00:00,3867110042.45
2025-08-19 00:00:00+00:00,4109517282.38
2025-08-19 00:30:00+00:00,3940171325.28
2025-08-19 01:00:00+00:00,507502975.38
2025-08-19 02:45:00+00:00,512887594.64
2025-08-19 03:00:00+00:00,4012066162.38
2025-08-19 03:15:00+00:00,4012066162.38
2025-08-19 07:00:00+00:00,3935987596.84
2025-08-20 02:45:00+00:00,4259144881.4
2025-08-20 03:00:00+00:00,4411620519.97
2025-08-20 18:00:00+00:00,4085945662.99
2025-08-20 19:35:00+00:00,4270537840.39
2025-08-21 03:00:00+00:00,4416025773.54
2025-08-22 00:00:00+00:00,637533945.84
2025-08-22 01:00:00+00:00,4350879435.64
2025-08-22 02:00:00+00:00,4045018856.35
2025-08-22 02:15:00+00:00,3850623324.42
2025-08-22 02:30:00+00:00,3954381742.18
2025-08-22 02:45:00+00:00,4034039439.77
2025-08-22 18:00:00+00:00,4220613763.86
2025-08-22 20:15:00+00:00,4343927367.41
2025-08-23 02:30:00+00:00,4474272169.71
2025-08-23 02:45:00+00:00,529600.39
2025-08-23 03:00:00+00:00,4100548991.38
2025-08-23 03:30:00+00:00,3605.98
2025-08-23 17:00:00+00:00,4365693708.34
2025-08-23 18:00:00+00:00,4837239005.03
2025-08-23 18:30:00+00:00,5060961309.01
2025-08-23 19:30:00+00:00,5200198645.74
2025-08-23 19:35:00+00:00,4940188713.46
2025-08-23 21:00:00+00:00,5168672441.45
2025-08-23 21:30:00+00:00,4910238819.38
2025-08-23 22:00:00+00:00,4984560175.91
2025-08-23 23:00:00+00:00,5168485761.97
2025-08-24 00:30:00+00:00,5204546666.3
2025-08-24 00:45:00+00:00,4884410080.27
2025-08-24 01:00:00+00:00,5152054654.04
2025-08-24 01:15:00+00:00,5324591740.14
2025-08-24 01:30:00+00:00,5095830600.6
2025-08-24 02:30:00+00:00,5570854108.12
2025-08-24 02:45:00+00:00,5451112172.23
2025-08-24 03:00:00+00:00,5292311402.72
2025-08-24 03:05:00+00:00,77751.45
2025-08-24 03:30:00+00:00,608255.31
2025-08-24 07:30:00+00:00,5732542028.41
2025-08-24 08:30:00+00:00,5493215352.37
2025-08-24 09:30:00+00:00,5324219588.87
2025-08-24 10:30:00+00:00,5402077612.05
2025-08-24 18:00:00+00:00,5270493886.74
2025-08-24 18:15:00+00:00,5006969192.4
2025-08-24 19:00:00+00:00,4888978497.04
2025-08-24 19:30:00+00:00,4644529572.19
2025-08-24 20:00:00+00:00,4871462601.16
2025-08-24 20:30:00+00:00,5088335428.65
2025-08-24 21:00:00+00:00,5011421222.89
2025-08-24 21:30:00+00:00,52199.2
2025-08-24 22:00:00+00:00,4812177528.8
2025-08-24 22:30:00+00:00,5034740739.51
2025-08-24 23:00:00+00:00,5511223883.03
2025-08-24 23:15:00+00:00,5373443285.95
2025-08-24 23:30:00+00:00,5022060432.48
2025-08-25 00:00:00+00:00,711002408.87
2025-08-25 00:30:00+00:00,5057889204.01
2025-08-25 01:15:00+00:00,5291816579.7
2025-08-25 01:30:00+00:00,5514077445.52
2025-08-25 02:30:00+00:00,5769103527.38
2025-08-25 02:45:00+00:00,5868653169.73
2025-08-25 03:30:00+00:00,6140078378.83
2025-08-25 04:00:00+00:00,6102854153.66
2025-08-25 07:00:00+00:00,5797711445.98
2025-08-25 20:00:00+00:00,6065855600.35
2025-08-26 00:30:00+00:00,6131994907.65
2025-08-26 01:00:00+00:00,872748985.72
2025-08-26 01:30:00+00:00,881293538.28
2025-08-26 02:45:00+00:00,851703464.41
2025-08-26 03:00:00+00:00,5928893211.03
2025-08-26 03:15:00+00:00,5785053055.47
2025-08-26 03:30:00+00:00,5993490255.91
2025-08-27 00:45:00+00:00,6148349777.33
2025-08-27 02:00:00+00:00,5892676062.18
2025-08-27 02:30:00+00:00,6235193324.55
2025-08-27 02:45:00+00:00,6750463234.69
2025-08-27 03:00:00+00:00,6679464676.28
2025-08-27 17:30:00+00:00,6691568247.13
2025-08-27 18:00:00+00:00,6586922518.82
2025-08-27 18:30:00+00:00,6270520715.63
2025-08-28 00:30:00+00:00,6232505683.8
2025-08-28 00:45:00+00:00,6793855951.18
2025-08-28 03:00:00+00:00,7022129054.84
2025-08-28 06:30:00+00:00,7255749953.19
2025-08-28 08:30:00+00:00,7423539170.86
2025-08-28 23:00:00+00:00,7766877857.51
2025-08-29 00:00:00+00:00,7464344945.35
2025-08-29 00:05:00+00:00,7458064354.29
2025-08-29 01:00:00+00:00,7802999830.67
2025-08-29 01:30:00+00:00,8525396603.35
2025-08-29 02:00:00+00:00,8744920876.61
2025-08-29 02:45:00+00:00,8802348749.16
2025-08-29 03:00:00+00:00,8797144349.4
2025-08-29 06:30:00+00:00,8480739691.48
2025-08-29 19:00:00+00:00,8872973902.21
2025-08-29 20:15:00+00:00,9098094999.86
2025-08-30 00:30:00+00:00,657508.59
2025-08-30 01:30:00+00:00,9327925992.78
2025-08-30 02:00:00+00:00,9759342569.94
2025-08-30 02:30:00+00:00,10210712163.8
2025-08-30 02:45:00+00:00,10729736826.29
2025-08-30 03:30:00+00:00,709555.51
2025-08-30 17:00:00+00:00,709555.51
2025-08-30 18:00:00+00:00,10999543063.3
2025-08-30 19:30:00+00:00,11273451010.02
2025-08-30 21:00:00+00:00,10903198730.17
2025-08-30 21:30:00+00:00,10903198730.17
2025-08-30 22:00:00+00:00,12104846785.57
2025-08-30 22:30:00+00:00,12393301372.1
2025-08-30 23:00:00+00:00,12586737072.91
2025-08-30 23:55:00+00:00,1709244976.32
2025-08-31 00:00:00+00:00,1648481236.85
2025-08-31 00:30:00+00:00,11862291229.05
2025-08-31 01:00:00+00:00,12127628141.28
2025-08-31 01:15:00+00:00,11584876818.76
2025-08-31 01:30:00+00:00,12092260155.19
2025-08-31 02:00:00+00:00,12651527187.37
2025-08-31 02:30:00+00:00,13236660319.79
2025-08-31 02:45:00+00:00,12867760105.24
2025-08-31 03:00:00+00:00,12224372099.97
2025-08-31 03:05:00+00:00,11613153494.98
2025-08-31 03:30:00+00:00,11921504299.15
2025-08-31 05:30:00+00:00,12159424059.05
2025-08-31 07:30:00+00:00,12661833649.83
2025-08-31 08:00:00+00:00,11565735575.76
2025-08-31 08:30:00+00:00,11617868840.95
