datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-05 18:15:00,Netherlands Eredivisie,Twente,Heracles,Heracles +1.5,High,1.5,1.925,0.25376322356609016,1.7,0.5769230769230769,-1.5,league,2,team_a_xg: -0.506; odds_ft_1: 0.386; team_b_xg: 0.133,team_b_xg: -0.567; team_a_xg: 0.220; odds_ft_2: -0.135,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 20:00:00,Denmark Superliga,Randers,Viborg,Viborg +0.25,High,0.25,1.925,0.2026482163519836,1.175958543065862,1.25,-0.25,league,3,team_a_xg: -0.501; team_b_xg: 0.130; market_prob_u25: 0.039,team_b_xg: -0.538; team_a_xg: 0.298; odds_ft_2: 0.087,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 21:00:00,France Ligue 1,Olympique Lyonnais,Toulouse,Toulouse +0.75,High,0.75,1.925,0.14514562977466552,1.4918032786885247,0.9377431906614786,-0.75,league,1,team_a_xg: -0.491; odds_ft_1: 0.129; team_b_xg: 0.106,team_b_xg: -0.578; team_a_xg: 0.247; odds_ft_2: -0.101,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 21:30:00,Germany Bundesliga,Stuttgart,Heidenheim,Heidenheim +1.25,High,1.25,1.925,0.08514744147273046,1.8564593301435406,0.6976744186046512,-1.25,league,1,team_a_xg: -0.497; odds_ft_1: 0.328; team_b_xg: 0.105,team_b_xg: -0.579; team_a_xg: 0.249; odds_ft_2: -0.124,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 22:00:00,Scotland Premiership,Celtic,Motherwell,Motherwell +2.0,High,2.0,1.925,0.07464708476615461,2.690909090909091,0.7777777777777778,-2.0,league,3,team_a_xg: -0.521; odds_ft_1: 0.454; odds_ft_2: 0.178,team_b_xg: -0.571; team_a_xg: 0.246; odds_ft_2: -0.137,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 22:30:00,Portugal Liga NOS,FC Arouca,Famalicão,FC Arouca 0.0,High,0.0,1.925,0.22866135602797547,0.8333333333333334,0.4864864864864865,0.0,league,2,team_a_xg: -0.473; odds_ft_1: -0.175; team_b_xg: 0.098,team_b_xg: -0.512; team_a_xg: 0.261; odds_ft_2: 0.075,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 22:45:00,Netherlands Eredivisie,AZ,Telstar,Telstar +1.5,High,1.5,1.925,0.21467588295126538,1.7,0.4864864864864865,-1.5,league,2,team_a_xg: -0.513; odds_ft_1: 0.379; odds_ft_2: 0.122,team_b_xg: -0.590; team_a_xg: 0.243; odds_ft_2: -0.139,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-05 23:15:00,France Ligue 1,Monaco,Nice,Monaco -0.5,High,-0.5,1.925,0.13584194871470878,1.5767441860465117,0.6976744186046512,-0.5,league,1,team_a_xg: -0.525; team_b_xg: 0.123; market_prob_u25: 0.059,team_b_xg: -0.595; team_a_xg: 0.237; odds_ft_2: -0.099,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-06 00:30:00,Portugal Liga NOS,Rio Ave FC,CD Tondela,Rio Ave FC 0.0,High,0.0,1.925,0.19742877846740609,0.918918918918919,0.5813953488372093,0.0,league,2,team_a_xg: -0.504; odds_ft_1: -0.113; team_b_xg: 0.105,team_b_xg: -0.507; team_a_xg: 0.261; odds_ft_2: 0.069,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-06 02:00:00,Netherlands Eredivisie,Go Ahead Eagles,NEC,NEC +0.25,High,0.25,1.925,0.14857651319453358,0.8541666666666666,0.7647058823529411,-0.25,league,2,team_a_xg: -0.530; market_prob_btts_yes: 0.122; team_b_xg: 0.092,team_b_xg: -0.572; team_a_xg: 0.298; market_prob_btts_yes: 0.132,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-06 02:45:00,France Ligue 1,Lille,PSG,Lille +0.75,High,0.75,1.925,0.1878304470801959,0.98,1.4323144104803494,0.75,league,1,team_a_xg: -0.529; odds_ft_1: -0.232; odds_ft_2: -0.096,team_b_xg: -0.521; team_a_xg: 0.380; odds_ft_2: 0.294,King's insight: Solid bet based on ML analysis—watch this space!
