datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-12-02 21:30:00,Netherlands Eredivisie,Ajax,Groningen,Groningen +0.5,High,0.5,1.925,0.44513684172751355,0.782608695652174,0.6515151515151515,-0.5,league,2,team_a_xg: -0.348; team_b_xg: 0.100; market_prob_u25: 0.075,team_b_xg: -0.372; team_a_xg: 0.219; odds_ft_2: -0.080,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-03 04:15:00,England Premier League,Newcastle United,Tottenham Hotspur,Newcastle United -0.75,High,-0.75,1.925,0.12467544304175798,1.6620689655172414,0.546875,-0.75,league,1,team_a_xg: -0.376; odds_ft_1: 0.306; team_b_xg: 0.101,team_b_xg: -0.383; team_a_xg: 0.196; odds_ft_2: -0.097,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 02:00:00,Spain La Liga,Athletic Club Bilbao,Real Madrid,Athletic Club Bilbao +0.75,High,0.75,1.925,0.11429684257198944,0.5128205128205128,1.1552346570397114,0.75,league,1,team_a_xg: -0.375; odds_ft_1: -0.306; team_b_xg: 0.081,odds_ft_2: 0.388; team_a_xg: 0.320; team_b_xg: -0.269,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 03:30:00,England Premier League,Arsenal,Brentford,Brentford +1.5,High,1.5,1.925,0.28033707455295287,1.6620689655172414,0.546875,-1.5,league,1,odds_ft_1: 0.472; team_a_xg: -0.378; team_a_xga: 0.151,team_b_xg: -0.328; team_a_xg: 0.180; odds_ft_2: -0.132,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 03:30:00,England Premier League,Wolverhampton Wanderers,Nottingham Forest,Nottingham Forest -0.25,High,-0.25,1.925,0.16987705971355116,0.5128205128205128,1.1552346570397114,0.25,league,1,team_a_xg: -0.331; odds_ft_1: -0.222; team_b_xg: 0.089,team_b_xg: -0.340; team_a_xg: 0.270; odds_ft_2: 0.106,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 03:30:00,England Premier League,Burnley,Crystal Palace,Burnley +0.75,High,0.75,1.925,0.1271106441773349,0.6140350877192983,1.2191780821917808,0.75,league,1,team_a_xg: -0.354; odds_ft_1: -0.287; team_b_xg: 0.094,team_b_xg: -0.339; team_a_xg: 0.316; odds_ft_2: 0.244,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 03:45:00,Scotland Premiership,Hearts,Kilmarnock,Kilmarnock +1.5,High,1.5,1.925,0.537185610305069,1.5634920634920635,0.9767441860465116,-1.5,league,3,odds_ft_1: 0.440; team_a_xg: -0.403; team_b_xg: 0.096,team_b_xg: -0.321; team_a_xg: 0.182; odds_ft_2: -0.137,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 03:45:00,Scotland Premiership,Celtic,Dundee,Dundee +2.0,High,2.0,1.925,0.19689314896617022,2.1399999999999992,0.4791666666666667,-2.0,league,3,odds_ft_1: 0.600; team_a_xg: -0.430; odds_ft_2: 0.156,team_b_xg: -0.321; team_a_xg: 0.184; odds_ft_2: -0.158,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-04 04:15:00,England Premier League,Liverpool,Sunderland,Sunderland +1.5,High,1.5,1.925,0.280337074552953,1.6620689655172414,0.546875,-1.5,league,1,team_a_xg: -0.447; odds_ft_1: 0.391; team_b_xg: 0.102,team_b_xg: -0.337; team_a_xg: 0.205; odds_ft_2: -0.126,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-05 04:00:00,England Premier League,Manchester United,West Ham United,West Ham United +1.25,High,1.25,1.925,0.12853824420248888,1.6620689655172414,0.546875,-1.25,league,1,team_a_xg: -0.433; odds_ft_1: 0.379; team_b_xg: 0.100,team_b_xg: -0.355; team_a_xg: 0.189; odds_ft_2: -0.119,King's insight: Solid bet based on ML analysis—watch this space!
