datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-26 19:30:00,Italy Serie A,Torino,Genoa,Torino -0.25,High,-0.25,1.925,0.3068904399735995,1.1019830028328612,0.2631578947368421,-0.25,league,1,team_a_xg: -0.390; team_b_xg: 0.106; market_prob_u25: -0.057,team_b_xg: -0.422; team_a_xg: 0.235; odds_ft_2: -0.082,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 20:00:00,Scotland Premiership,Hearts,Celtic,Hearts +0.25,High,0.25,1.925,0.22569397724954432,1.15625,1.0480769230769231,0.25,league,3,team_a_xg: -0.471; odds_ft_1: -0.213; team_b_xg: 0.132,team_b_xg: -0.465; team_a_xg: 0.309; odds_ft_2: 0.246,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 21:00:00,Denmark Superliga,Vejle,Silkeborg,Silkeborg -0.0,High,-0.0,1.925,0.3601085396981648,0.7,1.3934426229508197,0.0,league,3,team_a_xg: -0.469; team_b_xg: 0.127; odds_ft_1: -0.124,team_b_xg: -0.419; team_a_xg: 0.305; odds_ft_2: 0.130,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 21:30:00,Netherlands Eredivisie,Feyenoord,PSV,Feyenoord 0.0,High,0.0,1.925,0.19528479321835487,0.9872611464968153,0.6470588235294118,0.0,league,2,team_a_xg: -0.530; market_prob_btts_yes: 0.140; team_b_xg: 0.137,team_b_xg: -0.473; team_a_xg: 0.299; odds_ft_2: 0.123,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 22:00:00,England Premier League,AFC Bournemouth,Nottingham Forest,AFC Bournemouth -0.75,High,-0.75,1.925,0.16075986444068724,1.435483870967742,0.2631578947368421,-0.75,league,1,team_a_xg: -0.456; odds_ft_1: 0.188; team_b_xg: 0.139,team_b_xg: -0.451; team_a_xg: 0.227; odds_ft_2: -0.112,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 22:00:00,England Premier League,Aston Villa,Manchester City,Aston Villa +0.75,High,0.75,1.925,0.12103783794219236,0.8032786885245902,1.375,0.75,league,1,team_a_xg: -0.498; odds_ft_1: -0.281; team_a_xga: 0.127,team_b_xg: -0.528; team_a_xg: 0.360; odds_ft_2: 0.277,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 22:00:00,France Ligue 1,Lille,Metz,Metz +1.5,High,1.5,1.925,0.10809197030885276,1.6666666666666667,0.22558636744069335,-1.5,league,1,team_a_xg: -0.460; odds_ft_1: 0.355; team_b_xg: 0.171,team_b_xg: -0.424; team_a_xg: 0.225; odds_ft_2: -0.133,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 23:00:00,Scotland Premiership,Rangers,Kilmarnock,Kilmarnock +1.5,High,1.5,1.925,0.2537670173659647,2.112676056338028,1.0480769230769231,-1.5,league,3,team_a_xg: -0.547; odds_ft_1: 0.398; team_b_xg: 0.140,team_b_xg: -0.437; team_a_xg: 0.229; odds_ft_2: -0.134,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 23:15:00,Spain La Liga,Real Madrid,FC Barcelona,Real Madrid -0.5,High,-0.5,1.925,0.10146881316232786,1.4516129032258065,0.6288659793814433,-0.5,league,1,team_a_xg: -0.506; team_b_xg: 0.132; market_prob_btts_yes: 0.110,team_b_xg: -0.506; team_a_xg: 0.241; odds_ft_2: -0.086,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 23:30:00,Portugal Liga NOS,GD Estoril Praia,CD Nacional,GD Estoril Praia -0.25,High,-0.25,1.925,0.1298862264058791,0.9872611464968153,0.4090909090909091,-0.25,league,2,team_a_xg: -0.402; team_b_xg: 0.118; odds_ft_1: -0.055,team_b_xg: -0.439; team_a_xg: 0.236; odds_ft_2: -0.077,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-26 23:45:00,Netherlands Eredivisie,AZ,Utrecht,Utrecht +1.0,High,1.0,1.925,0.13469850477714868,1.2872340425531914,0.4090909090909091,-1.0,league,2,team_a_xg: -0.468; odds_ft_1: 0.250; team_b_xg: 0.159,team_b_xg: -0.491; team_a_xg: 0.219; odds_ft_2: -0.122,King's insight: Solid bet based on ML analysis—watch this space!
