datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-08-23 19:30:00,England Premier League,Manchester City,Tottenham Hotspur,Tottenham Hotspur +1.25,High,1.25,1.925,0.09432816497993846,1.7608695652173914,0.5964912280701754,-1.25,league,1,team_a_xg: -0.453; odds_ft_1: 0.375; market_prob_u25: 0.102,team_b_xg: -0.506; odds_ft_2: -0.118; team_a_xg: -0.094,Unable to parse response.
2025-08-23 22:00:00,England Premier League,Burnley,Sunderland,Sunderland +0.25,High,0.25,1.925,0.19426483458141622,0.6585365853658537,0.5964912280701754,-0.25,league,1,team_a_xg: -0.410; odds_ft_1: -0.055; team_b_xg: -0.051,team_b_xg: -0.565; team_a_xg: -0.088; elo_diff: 0.040,Unable to parse response.
2025-08-23 22:00:00,England Premier League,AFC Bournemouth,Wolverhampton Wanderers,AFC Bournemouth -0.75,High,-0.75,1.925,0.08566343677972754,1.45,0.4,-0.75,league,1,team_a_xg: -0.441; odds_ft_1: 0.261; odds_ft_2: 0.068,team_b_xg: -0.528; team_a_xg: -0.101; odds_ft_2: -0.096,Unable to parse response.
2025-08-24 00:30:00,Italy Serie A,Sassuolo,Napoli,Sassuolo +1.0,High,1.0,1.925,0.19218750000000007,0.0,1.0853080568720381,1.0,league,1,team_a_xg: -0.459; odds_ft_1: -0.254; odds_ft_2: -0.087,team_b_xg: -0.601; odds_ft_2: 0.193; team_a_xg: -0.069,Unable to parse response.
2025-08-24 02:45:00,Italy Serie A,AC Milan,Cremonese,Cremonese +1.5,High,1.5,1.925,0.293359375,1.7318435754189945,0.0,-1.5,league,1,team_a_xg: -0.398; odds_ft_1: 0.328; odds_ft_2: 0.078,team_b_xg: -0.487; odds_ft_2: -0.154; team_a_xg: -0.097,Unable to parse response.
2025-08-24 02:45:00,Italy Serie A,Roma,Bologna,Roma -0.25,High,-0.25,1.925,0.10774951549470219,0.9488372093023256,0.4,-0.25,league,1,team_a_xg: -0.400; team_b_xg: -0.052; market_prob_o25: -0.047,team_b_xg: -0.505; team_a_xg: -0.094; odds_ft_2: -0.030,Unable to parse response.
2025-08-24 23:30:00,England Premier League,Fulham,Manchester United,Manchester United -0.25,High,-0.25,1.925,0.13437853653336887,0.5,1.0853080568720381,0.25,league,1,team_a_xg: -0.464; odds_ft_1: -0.139; odds_ft_2: -0.065,team_b_xg: -0.558; odds_ft_2: 0.112; team_a_xg: -0.083,Unable to parse response.
2025-08-25 00:30:00,Italy Serie A,Cagliari,Fiorentina,Cagliari +0.25,High,0.25,1.925,0.12989876900365788,0.6585365853658537,0.7761194029850746,0.25,league,1,team_a_xg: -0.405; odds_ft_1: -0.115; team_b_xg: -0.058,team_b_xg: -0.564; odds_ft_2: 0.095; team_a_xg: -0.081,Unable to parse response.
2025-08-25 01:30:00,Spain La Liga,Villarreal,Girona FC,Girona FC +1.0,High,1.0,1.925,0.19218750000000007,1.7318435754189945,0.0,-1.0,league,1,team_a_xg: -0.428; odds_ft_1: 0.334; odds_ft_2: 0.101,team_b_xg: -0.491; odds_ft_2: -0.113; team_a_xg: -0.108,Unable to parse response.
2025-08-25 01:30:00,Spain La Liga,Real Sociedad,RCD Espanyol,RCD Espanyol +0.75,High,0.75,1.925,0.13750000000000007,0.9488372093023256,0.0,-0.75,league,1,team_a_xg: -0.392; odds_ft_1: 0.268; market_prob_o25: -0.078,team_b_xg: -0.492; team_a_xg: -0.109; odds_ft_2: -0.099,Unable to parse response.
2025-08-25 02:45:00,Italy Serie A,Juventus,Parma,Parma +1.25,High,1.25,1.925,0.24277343750000002,1.7318435754189945,0.0,-1.25,league,1,team_a_xg: -0.396; odds_ft_1: 0.314; odds_ft_2: 0.093,team_b_xg: -0.478; odds_ft_2: -0.154; team_a_xg: -0.099,Unable to parse response.
2025-08-25 03:30:00,Spain La Liga,Real Oviedo,Real Madrid,Real Oviedo +1.5,High,1.5,1.925,0.293359375,0.0,1.0853080568720381,1.5,league,1,team_a_xg: -0.502; odds_ft_1: -0.270; odds_ft_2: -0.100,team_b_xg: -0.661; odds_ft_2: 0.209; team_a_xg: -0.070,Unable to parse response.
2025-08-26 02:45:00,Italy Serie A,Inter Milan,Torino,Torino +1.25,High,1.25,1.925,0.24277343750000002,1.7318435754189945,0.0,-1.25,league,1,team_a_xg: -0.412; odds_ft_1: 0.332; odds_ft_2: 0.086,team_b_xg: -0.503; odds_ft_2: -0.155; team_a_xg: -0.105,Unable to parse response.
2025-08-30 02:45:00,Italy Serie A,Lecce,AC Milan,Lecce +0.75,High,0.75,1.925,0.12604090629427406,0.42105263157894735,1.0853080568720381,0.75,league,1,team_a_xg: -0.440; odds_ft_1: -0.236; odds_ft_2: -0.075,team_b_xg: -0.605; odds_ft_2: 0.169; team_a_xg: -0.071,Unable to parse response.
2025-08-25 02:45:00,Italy Serie A,Atalanta,Pisa,Pisa +1.25,Medium,1.25,1.925,0.24277343750000002,1.7318435754189945,0.0,-1.25,league,1,team_a_xg: -0.409; odds_ft_1: 0.352; odds_ft_2: 0.089,team_b_xg: -0.507; odds_ft_2: -0.157; team_a_xg: -0.103,Unable to parse response.
