datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-02 00:45:00,Europe UEFA Champions League,Union Saint-Gilloise,Newcastle United,Newcastle United -0.25,High,-0.25,1.925,0.3095234995388394,0.5,1.3902439024390243,0.25,cup,1,team_a_xg: -0.533; odds_ft_1: -0.179; team_b_xg: 0.137,team_b_xg: -0.432; team_a_xg: 0.364; odds_ft_2: 0.140,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-02 00:45:00,Europe UEFA Champions League,Qarabağ,København,København -0.0,High,-0.0,1.925,0.25793069118595263,0.7448979591836735,1.2291666666666667,0.0,cup,1,team_a_xg: -0.525; team_b_xg: 0.136; odds_ft_1: -0.125,team_b_xg: -0.479; team_a_xg: 0.349; odds_ft_2: 0.055,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-02 02:45:00,England Championship,Norwich City,West Bromwich Albion,Norwich City 0.0,High,0.0,1.925,0.16077881903270666,0.9820359281437125,0.6919100457072256,0.0,league,2,team_a_xg: -0.525; team_b_xg: 0.129; odds_ft_1: -0.109,team_b_xg: -0.438; team_a_xg: 0.303; odds_ft_2: 0.058,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-02 03:00:00,Europe UEFA Champions League,FC Barcelona,PSG,PSG +0.5,High,0.5,1.925,0.26297386662139405,1.1085526315789473,0.9652173913043478,-0.5,cup,1,team_a_xg: -0.574; team_b_xg: 0.144; market_prob_btts_yes: 0.099,team_b_xg: -0.515; team_a_xg: 0.318; market_prob_btts_yes: 0.121,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-02 03:00:00,Europe UEFA Champions League,Villarreal,Juventus,Juventus +0.25,High,0.25,1.925,0.22174778539723264,0.7448979591836735,0.7,-0.25,cup,1,team_a_xg: -0.528; team_b_xg: 0.140; odds_ft_1: -0.088,team_b_xg: -0.445; team_a_xg: 0.310; rolling_goals_conceded_form_home: -0.031,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-02 03:00:00,Europe UEFA Champions League,Arsenal,Olympiakos Piraeus,Olympiakos Piraeus +1.5,High,1.5,1.925,0.1472910757979073,1.6736842105263159,0.3333333333333333,-1.5,cup,1,team_a_xg: -0.612; odds_ft_1: 0.304; team_b_xg: 0.149,team_b_xg: -0.446; team_a_xg: 0.269; odds_ft_2: -0.207,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-02 03:00:00,Europe UEFA Champions League,Monaco,Manchester City,Monaco +0.75,High,0.75,1.925,0.14279972891034542,0.8793103448275862,1.4171779141104293,0.75,cup,1,team_a_xg: -0.564; odds_ft_1: -0.226; team_b_xg: 0.127,team_a_xg: 0.479; team_b_xg: -0.453; odds_ft_2: 0.363,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 01:00:00,Denmark Superliga,OB,SønderjyskE,SønderjyskE +0.5,High,0.5,1.925,0.2407005442465162,1.411764705882353,1.3396226415094339,-0.5,league,3,team_a_xg: -0.511; team_b_xg: 0.142; odds_ft_1: 0.055,team_b_xg: -0.463; team_a_xg: 0.318; odds_ft_2: -0.095,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 02:00:00,Netherlands Eredivisie,NAC Breda,Groningen,NAC Breda 0.0,High,0.0,1.925,0.30048961025187004,0.9820359281437125,0.48936170212765956,0.0,league,2,team_a_xg: -0.514; team_b_xg: 0.139; odds_ft_1: -0.105,team_b_xg: -0.432; team_a_xg: 0.341; odds_ft_2: 0.061,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 02:30:00,Germany Bundesliga,Hoffenheim,Köln,Köln +0.5,High,0.5,1.925,0.26297386662139405,1.1085526315789473,0.9652173913043478,-0.5,league,1,team_a_xg: -0.559; team_b_xg: 0.142; market_prob_u25: 0.055,team_b_xg: -0.483; team_a_xg: 0.329; odds_ft_2: -0.097,King's insight: Solid bet based on ML analysis—watch this space!
