datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-11-29 20:30:00,England Championship,Leicester City,Sheffield United,Sheffield United +0.5,High,0.5,1.925,0.30496177668929125,0.7924528301886793,0.5,-0.5,league,2,team_a_xg: -0.479; team_b_xg: 0.163; odds_ft_1: 0.051,team_b_xg: -0.420; team_a_xg: 0.229; odds_ft_2: -0.092,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 20:30:00,England Championship,Stoke City,Hull City,Hull City +0.75,High,0.75,1.925,0.20448123866701798,1.0000000000000002,0.47058823529411764,-0.75,league,2,team_a_xg: -0.472; odds_ft_1: 0.272; team_b_xg: 0.203,team_b_xg: -0.381; team_a_xg: 0.244; odds_ft_2: -0.100,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 22:30:00,Germany Bundesliga,Bayern München,St. Pauli,St. Pauli +2.0,High,2.0,1.925,0.21466164072321411,2.0128205128205128,0.35294117647058826,-2.0,league,1,team_a_xg: -0.609; odds_ft_1: 0.450; odds_ft_2: 0.198,team_b_xg: -0.389; team_a_xg: 0.211; odds_ft_2: -0.160,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 22:30:00,Germany Bundesliga,Hoffenheim,Augsburg,Hoffenheim -0.75,High,-0.75,1.925,0.20358849352614483,1.606694560669456,0.35294117647058826,-0.75,league,1,team_a_xg: -0.507; odds_ft_1: 0.292; team_b_xg: 0.197,team_b_xg: -0.394; team_a_xg: 0.203; odds_ft_2: -0.113,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 22:30:00,Germany Bundesliga,Union Berlin,Heidenheim,Union Berlin -0.75,High,-0.75,1.925,0.20358849352614483,1.606694560669456,0.35294117647058826,-0.75,league,1,team_a_xg: -0.493; odds_ft_1: 0.278; team_b_xg: 0.177,team_b_xg: -0.402; team_a_xg: 0.197; odds_ft_2: -0.107,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:00:00,England Premier League,Manchester City,Leeds United,Leeds United +1.75,High,1.75,1.925,0.11290954564335998,1.9638554216867465,0.35294117647058826,-1.75,league,1,team_a_xg: -0.572; odds_ft_1: 0.377; team_b_xg: 0.205,team_b_xg: -0.402; team_a_xg: 0.210; odds_ft_2: -0.154,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:00:00,England Championship,Millwall,Southampton,Millwall +0.25,High,0.25,1.925,0.3031277294151395,0.631578947368421,0.5945945945945946,0.25,league,2,team_a_xg: -0.514; odds_ft_1: -0.202; team_b_xg: 0.169,team_b_xg: -0.390; team_a_xg: 0.313; odds_ft_2: 0.085,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:00:00,England Championship,Sheffield Wednesday,Preston North End,Sheffield Wednesday +0.25,High,0.25,1.925,0.2916530785057051,0.631578947368421,0.6,0.25,league,2,team_a_xg: -0.516; odds_ft_1: -0.208; team_b_xg: 0.145,team_b_xg: -0.416; team_a_xg: 0.283; odds_ft_2: 0.109,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:00:00,England Championship,West Bromwich Albion,Swansea City,Swansea City +0.5,High,0.5,1.925,0.22964564304552554,0.7837837837837838,0.38461538461538464,-0.5,league,2,team_a_xg: -0.462; team_b_xg: 0.213; market_prob_u25: -0.052,team_b_xg: -0.395; team_a_xg: 0.224; odds_ft_2: -0.093,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:00:00,England Championship,Norwich City,Queens Park Rangers,Queens Park Rangers +0.25,High,0.25,1.925,0.105529648159848,0.7837837837837838,0.5945945945945946,-0.25,league,2,team_a_xg: -0.506; team_b_xg: 0.213; odds_ft_1: -0.075,team_b_xg: -0.431; team_a_xg: 0.239; market_prob_btts_yes: 0.036,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:00:00,England Championship,Wrexham,Blackburn Rovers,Blackburn Rovers +0.25,High,0.25,1.925,0.08863795140249098,0.7924528301886793,0.5859534407359877,-0.25,league,2,team_a_xg: -0.475; team_b_xg: 0.179; market_prob_u25: -0.048,team_b_xg: -0.410; team_a_xg: 0.213; odds_ft_2: -0.085,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:15:00,Spain La Liga,FC Barcelona,Deportivo Alavés,Deportivo Alavés +2.0,High,2.0,1.925,0.2478215392685471,1.9444444444444444,0.35294117647058826,-2.0,league,1,team_a_xg: -0.567; odds_ft_1: 0.371; team_b_xg: 0.204,team_b_xg: -0.392; team_a_xg: 0.211; odds_ft_2: -0.158,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:30:00,Portugal Liga NOS,Moreirense FC,Famalicão,Moreirense FC +0.5,High,0.5,1.925,0.21276149521880938,0.631578947368421,0.9004975124378108,0.5,league,2,team_a_xg: -0.505; odds_ft_1: -0.209; team_b_xg: 0.123,team_b_xg: -0.411; team_a_xg: 0.244; odds_ft_2: 0.141,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-29 23:30:00,Netherlands Eredivisie,Excelsior,NAC Breda,NAC Breda +0.25,High,0.25,1.925,0.08705900669218508,0.7924528301886793,0.5833333333333334,-0.25,league,2,team_a_xg: -0.462; team_b_xg: 0.215; market_prob_u25: 0.037,team_b_xg: -0.432; team_a_xg: 0.220; odds_ft_2: -0.085,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-30 00:00:00,France Ligue 1,Monaco,PSG,Monaco +1.0,High,1.0,1.925,0.2498599473451846,0.5,1.178217821782178,1.0,league,1,team_a_xg: -0.582; odds_ft_1: -0.266; team_b_xg: 0.165,team_a_xg: 0.415; team_b_xg: -0.383; odds_ft_2: 0.370,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-30 01:00:00,Italy Serie A,Juventus,Cagliari,Cagliari +1.5,High,1.5,1.925,0.20918993610606545,1.606694560669456,0.35294117647058826,-1.5,league,1,team_a_xg: -0.514; odds_ft_1: 0.316; team_b_xg: 0.150,team_b_xg: -0.365; team_a_xg: 0.247; odds_ft_2: -0.141,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-30 01:45:00,Netherlands Eredivisie,Fortuna Sittard,Heracles,Heracles +0.5,High,0.5,1.925,0.30496177668929125,0.7924528301886793,0.5,-0.5,league,2,team_a_xg: -0.488; team_b_xg: 0.185; odds_ft_1: 0.053,team_b_xg: -0.388; team_a_xg: 0.267; odds_ft_2: -0.089,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-30 02:00:00,France Ligue 1,Paris,Auxerre,Paris -0.5,High,-0.5,1.925,0.23401954212444692,1.4523809523809523,0.4205607476635514,-0.5,league,1,team_a_xg: -0.480; team_b_xg: 0.192; odds_ft_1: 0.142,team_b_xg: -0.400; team_a_xg: 0.203; odds_ft_2: -0.103,King's insight: Solid bet based on ML analysis—watch this space!
2025-11-30 02:00:00,Portugal Liga NOS,CD Nacional,Benfica,CD Nacional +1.5,High,1.5,1.925,0.293359375,0.0,1.25503355704698,1.5,league,2,team_a_xg: -0.526; odds_ft_1: -0.292; team_b_xg: 0.155,team_a_xg: 0.424; odds_ft_2: 0.419; team_b_xg: -0.389,King's insight: Solid bet based on ML analysis—watch this space!
