datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-12-05 04:00:00,England Premier League,Manchester United,West Ham United,West Ham United +1.25,High,1.25,1.925,0.4676483808047884,1.5268817204301075,1.1389830508474574,-1.25,league,1,team_a_xg: -0.556; odds_ft_1: 0.403; team_b_xg: 0.229,team_b_xg: -0.451; team_a_xg: 0.232; odds_ft_2: -0.153,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 02:00:00,France Ligue 1,Brest,Monaco,Monaco -0.25,High,-0.25,1.925,0.2847766843005729,0.7317073170731707,1.5968586387434556,0.25,league,1,team_a_xg: -0.609; odds_ft_1: -0.270; team_b_xg: 0.170,team_b_xg: -0.431; team_a_xg: 0.226; odds_ft_2: 0.093,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 03:00:00,Netherlands Eredivisie,Excelsior,Groningen,Groningen -0.0,High,-0.0,1.925,0.13295311703223342,0.7222222222222222,0.9608938547486033,0.0,league,2,team_a_xg: -0.583; odds_ft_1: -0.204; team_b_xg: 0.168,team_b_xg: -0.475; team_a_xg: 0.236; rolling_goals_scored_form_away: -0.034,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 04:00:00,Spain La Liga,Real Oviedo,RCD Mallorca,RCD Mallorca -0.0,High,-0.0,1.925,0.32225541514293665,0.5789473684210527,1.1389830508474574,0.0,league,1,team_a_xg: -0.547; odds_ft_1: -0.190; team_b_xg: 0.147,team_b_xg: -0.440; team_a_xg: 0.216; market_prob_btts_yes: -0.043,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 04:00:00,France Ligue 1,Lille,Olympique Marseille,Olympique Marseille -0.0,High,-0.0,1.925,0.17975113578698643,0.8181818181818182,1.1818181818181819,0.0,league,1,team_a_xg: -0.621; odds_ft_1: -0.208; team_b_xg: 0.188,team_b_xg: -0.379; team_a_xg: 0.323; rolling_goals_scored_form_away: 0.088,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 20:30:00,England Premier League,Aston Villa,Arsenal,Arsenal -0.5,High,-0.5,1.925,0.1544392998327564,0.42857142857142855,1.336734693877551,0.5,league,1,team_a_xg: -0.589; odds_ft_1: -0.269; team_b_xg: 0.190,team_a_xg: 0.401; team_b_xg: -0.302; odds_ft_2: 0.231,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 20:30:00,England Championship,Watford,Norwich City,Norwich City +0.5,High,0.5,1.925,0.2910888755014943,0.7738095238095238,0.5125,-0.5,league,2,team_a_xg: -0.530; team_b_xg: 0.237; odds_ft_1: 0.046,team_b_xg: -0.441; team_a_xg: 0.189; odds_ft_2: -0.083,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 20:30:00,England Championship,Charlton Athletic,Portsmouth,Portsmouth +0.5,High,0.5,1.925,0.2910888755014943,0.7738095238095238,0.5125,-0.5,league,2,team_a_xg: -0.526; team_b_xg: 0.197; market_prob_o25: -0.069,team_b_xg: -0.385; team_a_xg: 0.254; odds_ft_2: -0.081,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 22:00:00,Italy Serie A,Sassuolo,Fiorentina,Fiorentina -0.0,High,-0.0,1.925,0.32225541514293665,0.5789473684210527,1.1389830508474574,0.0,league,1,team_a_xg: -0.535; odds_ft_1: -0.208; team_b_xg: 0.157,team_b_xg: -0.415; team_a_xg: 0.226; odds_ft_2: 0.043,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-06 22:30:00,Germany Bundesliga,Augsburg,Bayer Leverkusen,Bayer Leverkusen -0.5,High,-0.5,1.925,0.4206147690916471,0.42857142857142855,1.8689138576779025,0.5,league,1,team_a_xg: -0.627; odds_ft_1: -0.274; team_b_xg: 0.162,team_a_xg: 0.452; team_b_xg: -0.283; odds_ft_2: 0.276,King's insight: Solid bet based on ML analysis—watch this space!
