datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-12-20 20:30:00,England Premier League,Newcastle United,Chelsea,Chelsea -0.0,High,-0.0,1.925,0.1881788847558701,1.1,1.4789473684210526,0.0,league,1,team_a_xg: -0.596; team_b_xg: 0.239; odds_ft_1: -0.114,team_b_xg: -0.511; team_a_xg: 0.311; market_prob_btts_yes: 0.061,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 20:30:00,England Championship,Southampton,Coventry City,Coventry City +0.25,High,0.25,1.925,0.6354124852240316,0.3333333333333333,1.058139534883721,-0.25,league,2,team_a_xg: -0.565; team_b_xg: 0.253; market_prob_u25: 0.038,team_b_xg: -0.501; team_a_xg: 0.341; market_prob_btts_yes: 0.062,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 20:30:00,England Championship,Preston North End,Norwich City,Norwich City +0.25,High,0.25,1.925,0.21142717603862277,0.8,0.8285714285714286,-0.25,league,2,team_a_xg: -0.539; team_b_xg: 0.238; odds_ft_1: 0.033,team_b_xg: -0.511; team_a_xg: 0.281; odds_ft_2: -0.085,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 20:30:00,England Championship,Blackburn Rovers,Millwall,Millwall +0.25,High,0.25,1.925,0.12233418264107077,0.8,0.6567164179104478,-0.25,league,2,team_a_xg: -0.524; team_b_xg: 0.239; market_prob_u25: -0.063,team_b_xg: -0.482; team_a_xg: 0.309; odds_ft_2: -0.084,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 21:00:00,Spain La Liga,Real Oviedo,Celta de Vigo,Celta de Vigo -0.25,High,-0.25,1.925,0.2982893614829293,0.5925925925925926,1.4789473684210526,0.25,league,1,team_a_xg: -0.555; odds_ft_1: -0.211; team_b_xg: 0.201,team_b_xg: -0.448; team_a_xg: 0.372; odds_ft_2: 0.119,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 22:30:00,Germany Bundesliga,Wolfsburg,Freiburg,Freiburg -0.0,High,-0.0,1.925,0.44162031242236105,0.7738095238095238,1.6764705882352942,0.0,league,1,team_a_xg: -0.588; team_b_xg: 0.221; odds_ft_1: -0.132,team_b_xg: -0.517; team_a_xg: 0.328; market_prob_btts_yes: 0.050,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 22:30:00,Germany Bundesliga,Köln,Union Berlin,Union Berlin +0.25,High,0.25,1.925,0.3881069619441679,0.7738095238095238,1.105263157894737,-0.25,league,1,team_a_xg: -0.550; team_b_xg: 0.216; odds_ft_1: -0.100,team_b_xg: -0.490; team_a_xg: 0.292; odds_ft_2: -0.076,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 22:30:00,Germany Bundesliga,Hamburger SV,Eintracht Frankfurt,Eintracht Frankfurt -0.0,High,-0.0,1.925,0.3632056319856586,0.7738095238095238,1.4789473684210526,0.0,league,1,team_a_xg: -0.614; team_b_xg: 0.214; odds_ft_1: -0.131,team_b_xg: -0.531; team_a_xg: 0.331; market_prob_btts_yes: 0.060,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 22:30:00,Germany Bundesliga,Augsburg,Werder Bremen,Werder Bremen +0.25,High,0.25,1.925,0.19952614861701784,0.9107142857142857,0.9587155963302753,-0.25,league,1,team_a_xg: -0.563; team_b_xg: 0.246; market_prob_u25: 0.039,team_b_xg: -0.502; team_a_xg: 0.281; odds_ft_2: -0.075,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Premier League,Manchester City,West Ham United,West Ham United +2.0,High,2.0,1.925,0.4363069831791945,1.9130434782608696,0.7661290322580645,-2.0,league,1,team_a_xg: -0.595; odds_ft_1: 0.386; team_b_xg: 0.253,team_b_xg: -0.509; team_a_xg: 0.238; odds_ft_2: -0.181,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Premier League,Wolverhampton Wanderers,Brentford,Brentford -0.25,High,-0.25,1.925,0.2982893614829293,0.5925925925925926,1.4789473684210526,0.25,league,1,team_a_xg: -0.576; odds_ft_1: -0.211; team_b_xg: 0.205,team_b_xg: -0.452; team_a_xg: 0.357; odds_ft_2: 0.109,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Charlton Athletic,Oxford United,Oxford United +0.5,High,0.5,1.925,0.6255122482609605,0.5789473684210527,0.78125,-0.5,league,2,team_a_xg: -0.515; team_b_xg: 0.214; market_prob_u25: -0.064,team_b_xg: -0.479; team_a_xg: 0.294; odds_ft_2: -0.085,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Ipswich Town,Sheffield Wednesday,Sheffield Wednesday +1.75,High,1.75,1.925,0.28857413060108594,1.911764705882353,0.6567164179104478,-1.75,league,2,team_a_xg: -0.573; odds_ft_1: 0.399; team_b_xg: 0.261,team_b_xg: -0.488; team_a_xg: 0.262; odds_ft_2: -0.183,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Derby County,Portsmouth,Portsmouth +0.5,High,0.5,1.925,0.24744588803356604,0.8,0.46875,-0.5,league,2,team_a_xg: -0.533; team_b_xg: 0.244; market_prob_u25: -0.065,team_b_xg: -0.462; team_a_xg: 0.297; odds_ft_2: -0.121,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Queens Park Rangers,Leicester City,Leicester City +0.25,High,0.25,1.925,0.21642694347077002,0.7647058823529411,0.8285714285714286,-0.25,league,2,team_a_xg: -0.529; team_b_xg: 0.242; rolling_corners_against_form_away: -0.038,team_b_xg: -0.488; team_a_xg: 0.346; odds_ft_2: -0.077,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Sheffield United,Birmingham City,Birmingham City +0.25,High,0.25,1.925,0.17107042424541846,0.8,0.78125,-0.25,league,2,team_a_xg: -0.539; team_b_xg: 0.219; market_prob_u25: -0.041,team_b_xg: -0.484; team_a_xg: 0.325; odds_ft_2: -0.083,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Bristol City,Middlesbrough,Middlesbrough -0.0,High,-0.0,1.925,0.16620464698317494,0.7578999292787169,1.058139534883721,0.0,league,2,team_a_xg: -0.565; team_b_xg: 0.232; odds_ft_1: -0.123,team_b_xg: -0.521; team_a_xg: 0.365; market_prob_btts_yes: 0.050,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,England Championship,Watford,Stoke City,Stoke City +0.25,High,0.25,1.925,0.12233418264107088,0.8,0.6567164179104478,-0.25,league,2,team_a_xg: -0.530; team_b_xg: 0.249; market_prob_o25: -0.022,team_b_xg: -0.495; team_a_xg: 0.300; odds_ft_2: -0.095,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,Scotland Premiership,Kilmarnock,Falkirk,Kilmarnock 0.0,High,0.0,1.925,0.11078198823948221,1.121212121212121,0.8943661971830986,0.0,league,3,team_a_xg: -0.547; team_b_xg: 0.207; odds_ft_1: -0.094,team_b_xg: -0.491; team_a_xg: 0.332; rolling_possession_form_away: -0.027,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:00:00,Scotland Premiership,Motherwell,Dundee,Motherwell -1.0,High,-1.0,1.925,0.08984626691976444,1.8823529411764706,0.5555555555555556,-1.0,league,3,team_a_xg: -0.545; odds_ft_1: 0.319; team_b_xg: 0.259,team_b_xg: -0.500; team_a_xg: 0.251; odds_ft_2: -0.134,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-20 23:15:00,Spain La Liga,Levante UD,Real Sociedad,Real Sociedad -0.25,High,-0.25,1.925,0.38777072110295185,0.5925925925925926,1.6764705882352942,0.25,league,1,team_a_xg: -0.597; odds_ft_1: -0.215; team_b_xg: 0.193,team_b_xg: -0.487; team_a_xg: 0.354; odds_ft_2: 0.116,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-21 01:30:00,England Premier League,Tottenham Hotspur,Liverpool,Liverpool -0.5,High,-0.5,1.925,0.25182342120655693,0.5925925925925926,1.6764705882352942,0.5,league,1,team_a_xg: -0.611; team_b_xg: 0.246; odds_ft_1: -0.229,team_b_xg: -0.497; team_a_xg: 0.401; odds_ft_2: 0.154,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-21 01:30:00,Spain La Liga,CA Osasuna,Deportivo Alavés,Deportivo Alavés +0.25,High,0.25,1.925,0.1873506053555159,0.7738095238095238,0.7661290322580645,-0.25,league,1,team_a_xg: -0.504; team_b_xg: 0.212; market_prob_u25: -0.062,team_b_xg: -0.456; team_a_xg: 0.286; odds_ft_2: -0.112,King's insight: Solid bet based on ML analysis—watch this space!
2025-12-21 01:45:00,Netherlands Eredivisie,Excelsior,PEC Zwolle,PEC Zwolle +0.5,High,0.5,1.925,0.22528811453674358,1.0,0.7894736842105263,-0.5,league,2,team_a_xg: -0.568; team_b_xg: 0.225; odds_ft_1: 0.054,team_b_xg: -0.496; team_a_xg: 0.208; odds_ft_2: -0.093,King's insight: Solid bet based on ML analysis—watch this space!
