datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-18 02:45:00,France Ligue 1,PSG,Strasbourg,Strasbourg +1.75,High,1.75,1.925,0.5485700214010851,1.65,0.9563318777292577,-1.75,league,1,team_a_xg: -0.657; odds_ft_1: 0.313; odds_ft_2: 0.139,team_a_xg: 0.285; team_b_xg: -0.263; odds_ft_2: -0.179,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 19:30:00,England Premier League,Nottingham Forest,Chelsea,Chelsea -0.25,High,-0.25,1.925,0.3648194974545656,0.5178571428571429,1.5135135135135136,0.25,league,1,team_a_xg: -0.592; odds_ft_1: -0.211; team_b_xg: 0.142,team_b_xg: -0.384; team_a_xg: 0.326; odds_ft_2: 0.207,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 19:30:00,England Championship,Queens Park Rangers,Millwall,Queens Park Rangers 0.0,High,0.0,1.925,0.15368613351601418,0.75,0.5242718446601942,0.0,league,2,team_a_xg: -0.568; team_b_xg: 0.159; odds_ft_1: -0.123,team_b_xg: -0.381; team_a_xg: 0.204; rolling_goals_scored_form_away: -0.031,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 21:00:00,Italy Serie A,Pisa,Hellas Verona,Hellas Verona +0.25,High,0.25,1.925,0.36108960740848284,0.6666666666666666,0.9563318777292577,-0.25,league,1,team_a_xg: -0.573; team_b_xg: 0.133; odds_ft_1: -0.094,team_b_xg: -0.334; team_a_xg: 0.216; odds_ft_2: -0.082,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 21:30:00,Germany Bundesliga,RB Leipzig,Hamburger SV,Hamburger SV +1.25,High,1.25,1.925,0.2749253460334404,1.65,0.8214285714285714,-1.25,league,1,team_a_xg: -0.669; odds_ft_1: 0.270; team_b_xg: 0.160,team_b_xg: -0.408; team_a_xg: 0.175; odds_ft_2: -0.156,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 21:30:00,Germany Bundesliga,Köln,Augsburg,Augsburg +0.5,High,0.5,1.925,0.2392941495303234,1.1007462686567164,0.9563318777292577,-0.5,league,1,team_a_xg: -0.572; team_b_xg: 0.155; odds_ft_1: 0.046,team_a_xg: 0.296; team_b_xg: -0.247; odds_ft_2: -0.099,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Premier League,Burnley,Leeds United,Leeds United -0.25,High,-0.25,1.925,0.28650367398683996,0.6666666666666666,1.5437266854838403,0.25,league,1,team_a_xg: -0.582; odds_ft_1: -0.168; team_b_xg: 0.137,team_b_xg: -0.402; team_a_xg: 0.249; odds_ft_2: 0.059,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Premier League,Manchester City,Everton,Everton +1.25,High,1.25,1.925,0.2749253460334404,1.65,0.8214285714285714,-1.25,league,1,team_a_xg: -0.622; odds_ft_1: 0.270; team_b_xg: 0.154,team_b_xg: -0.403; team_a_xg: 0.165; odds_ft_2: -0.160,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Premier League,Sunderland,Wolverhampton Wanderers,Wolverhampton Wanderers +0.25,High,0.25,1.925,0.267469331119612,0.7142857142857143,0.8214285714285714,-0.25,league,1,team_a_xg: -0.555; team_b_xg: 0.146; odds_ft_1: -0.093,team_b_xg: -0.383; team_a_xg: 0.194; odds_ft_2: -0.083,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Championship,West Bromwich Albion,Preston North End,Preston North End +0.75,High,0.75,1.925,0.29492536377703743,0.9523809523809523,0.5242718446601942,-0.75,league,2,team_a_xg: -0.531; team_b_xg: 0.147; odds_ft_1: 0.145,team_b_xg: -0.345; team_a_xg: 0.230; odds_ft_2: -0.100,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Championship,Charlton Athletic,Sheffield Wednesday,Sheffield Wednesday +0.75,High,0.75,1.925,0.29492536377703743,0.9523809523809523,0.5242718446601942,-0.75,league,2,team_a_xg: -0.551; odds_ft_1: 0.208; team_b_xg: 0.167,team_b_xg: -0.366; team_a_xg: 0.192; odds_ft_2: -0.107,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Championship,Birmingham City,Hull City,Hull City +0.75,High,0.75,1.925,0.29492536377703743,0.9523809523809523,0.5242718446601942,-0.75,league,2,team_a_xg: -0.535; team_b_xg: 0.159; odds_ft_1: 0.150,team_b_xg: -0.326; team_a_xg: 0.265; odds_ft_2: -0.102,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,England Championship,Coventry City,Blackburn Rovers,Blackburn Rovers +1.0,High,1.0,1.925,0.2303669995331596,1.2372881355932204,0.5242718446601942,-1.0,league,2,team_a_xg: -0.590; odds_ft_1: 0.252; team_b_xg: 0.163,team_b_xg: -0.389; team_a_xg: 0.177; odds_ft_2: -0.147,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,Scotland Premiership,Rangers,Dundee United,Dundee United +1.25,High,1.25,1.925,0.4312509680668262,1.5298507462686568,1.0198675496688743,-1.25,league,3,team_a_xg: -0.628; odds_ft_1: 0.289; team_b_xg: 0.164,team_b_xg: -0.378; team_a_xg: 0.196; odds_ft_2: -0.122,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 22:00:00,Scotland Premiership,St. Mirren,Aberdeen,Aberdeen +0.25,High,0.25,1.925,0.20711945671554688,1.1904761904761905,1.2894736842105263,-0.25,league,3,team_a_xg: -0.581; team_b_xg: 0.152; market_prob_u25: -0.031,team_b_xg: -0.384; team_a_xg: 0.198; rolling_goals_scored_form_away: -0.030,King's insight: Solid bet based on ML analysis—watch this space!
