datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-04 01:00:00,Denmark Superliga,OB,SønderjyskE,SønderjyskE +0.5,High,0.5,1.925,0.1463091266669571,1.4146341463414633,1.1428571428571428,-0.5,league,3,team_a_xg: -0.507; odds_ft_1: 0.067; market_prob_u25: 0.053,team_b_xg: -0.431; team_a_xg: 0.305; odds_ft_2: -0.105,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 02:30:00,Germany Bundesliga,Hoffenheim,Köln,Köln +0.5,High,0.5,1.925,0.17360597360368846,1.2341772151898733,0.9663608562691132,-0.5,league,1,team_a_xg: -0.535; market_prob_u25: 0.076; odds_ft_1: 0.062,team_b_xg: -0.432; team_a_xg: 0.358; market_prob_btts_yes: 0.110,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 02:45:00,France Ligue 1,Paris,Lorient,Lorient +0.5,High,0.5,1.925,0.242149164434114,1.1125541125541125,0.9663608562691132,-0.5,league,1,team_a_xg: -0.491; odds_ft_1: 0.061; team_b_xg: 0.045,team_b_xg: -0.401; team_a_xg: 0.372; odds_ft_2: -0.098,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 02:45:00,Italy Serie A,Hellas Verona,Sassuolo,Sassuolo -0.0,High,-0.0,1.925,0.1107615157806148,0.8571428571428571,1.0853658536585367,0.0,league,1,team_a_xg: -0.494; odds_ft_1: -0.142; market_prob_u25: -0.050,team_b_xg: -0.407; team_a_xg: 0.369; odds_ft_2: 0.032,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 03:00:00,England Premier League,AFC Bournemouth,Fulham,Fulham +0.5,High,0.5,1.925,0.24214916443411405,1.1125541125541125,0.9663608562691132,-0.5,league,1,team_a_xg: -0.505; team_b_xg: 0.041; odds_ft_1: 0.041,team_b_xg: -0.448; team_a_xg: 0.338; odds_ft_2: -0.096,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 03:15:00,Portugal Liga NOS,Casa Pia,GD Estoril Praia,Casa Pia 0.0,High,0.0,1.925,0.14022878899972213,0.7777777777777778,0.5531914893617021,0.0,league,2,team_a_xg: -0.496; odds_ft_1: -0.186; market_prob_u25: -0.041,team_b_xg: -0.443; team_a_xg: 0.322; odds_ft_2: 0.031,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 19:30:00,England Championship,Sheffield Wednesday,Coventry City,Sheffield Wednesday +1.0,High,1.0,1.925,0.25251481669969,0.5,1.162162162162162,1.0,league,2,team_a_xg: -0.588; odds_ft_1: -0.309; odds_ft_2: -0.077,odds_ft_2: 0.474; team_a_xg: 0.463; team_b_xg: -0.309,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 19:30:00,England Championship,Hull City,Sheffield United,Hull City 0.0,High,0.0,1.925,0.1032526497228819,0.9841269841269841,0.7777777777777778,0.0,league,2,team_a_xg: -0.541; odds_ft_1: -0.159; team_b_xg: 0.038,team_b_xg: -0.462; team_a_xg: 0.333; market_prob_btts_yes: 0.055,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 20:00:00,Spain La Liga,Real Oviedo,Levante UD,Levante UD -0.0,High,-0.0,1.925,0.17382733418250415,0.6623376623376623,0.9663608562691132,0.0,league,1,team_a_xg: -0.504; odds_ft_1: -0.140; market_prob_u25: -0.049,team_b_xg: -0.379; team_a_xg: 0.330; market_prob_btts_yes: -0.024,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 21:00:00,Italy Serie A,Lazio,Torino,Torino +0.75,High,0.75,1.925,0.12510962358684788,1.2341772151898733,0.6301369863013698,-0.75,league,1,team_a_xg: -0.471; odds_ft_1: 0.282; market_prob_u25: -0.054,team_b_xg: -0.437; team_a_xg: 0.287; odds_ft_2: -0.124,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 21:30:00,Germany Bundesliga,Augsburg,Wolfsburg,Wolfsburg -0.0,High,-0.0,1.925,0.2504670002293154,0.8571428571428571,1.3305785123966942,0.0,league,1,team_a_xg: -0.542; odds_ft_1: -0.200; team_b_xg: 0.044,team_b_xg: -0.472; team_a_xg: 0.327; market_prob_btts_yes: 0.061,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 21:30:00,Germany Bundesliga,Werder Bremen,St. Pauli,St. Pauli +0.25,High,0.25,1.925,0.14016316442152227,1.1125541125541125,1.0853658536585367,-0.25,league,1,team_a_xg: -0.497; market_prob_u25: 0.044; team_b_xg: 0.039,team_b_xg: -0.459; team_a_xg: 0.309; odds_ft_2: -0.081,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-04 21:30:00,Germany Bundesliga,Borussia Dortmund,RB Leipzig,Borussia Dortmund -0.75,High,-0.75,1.925,0.05334041150837543,1.6185185185185185,0.6301369863013698,-0.75,league,1,team_a_xg: -0.574; odds_ft_1: 0.328; market_prob_u25: 0.076,team_b_xg: -0.440; team_a_xg: 0.347; odds_ft_2: -0.119,King's insight: Solid bet based on ML analysis—watch this space!
