datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-10-17 23:05:00,Saudi Arabia Professional League,Al Feiha,Al Ittihad,Al Ittihad -0.75,High,-0.75,1.925,0.17247638213619337,0.7037037037037037,1.9166666666666667,0.75,league,3,team_a_xg: -0.563; odds_ft_1: -0.254; team_b_xg: 0.097,team_a_xg: 0.492; odds_ft_2: 0.342; team_b_xg: -0.320,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-17 23:10:00,Saudi Arabia Professional League,Al Kholood,Al Najma,Al Najma +0.5,High,0.5,1.925,0.3827782715635016,1.2580645161290323,1.3956043956043955,-0.5,league,3,team_a_xg: -0.500; team_b_xg: 0.134; rolling_synth_xga_per_sot_conceded_form_away: 0.085,team_b_xg: -0.398; team_a_xg: 0.235; odds_ft_2: -0.099,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 02:45:00,France Ligue 1,PSG,Strasbourg,Strasbourg +1.75,High,1.75,1.925,0.49425920999620676,1.645021645021645,0.7936507936507936,-1.75,league,1,team_a_xg: -0.572; odds_ft_1: 0.374; team_b_xg: 0.157,team_b_xg: -0.389; team_a_xg: 0.315; odds_ft_2: -0.167,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 03:00:00,Spain La Liga,Real Oviedo,RCD Espanyol,RCD Espanyol -0.0,High,-0.0,1.925,0.3822813865390906,0.4339622641509434,1.069767441860465,0.0,league,1,team_a_xg: -0.494; odds_ft_1: -0.182; team_b_xg: 0.089,team_a_xg: 0.327; team_b_xg: -0.322; odds_ft_2: 0.104,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 03:00:00,England Championship,Middlesbrough,Ipswich Town,Middlesbrough 0.0,High,0.0,1.925,0.13850676299896225,0.7777777777777778,0.5652173913043478,0.0,league,2,team_a_xg: -0.491; odds_ft_1: -0.154; team_b_xg: 0.099,team_a_xg: 0.415; team_b_xg: -0.322; odds_ft_2: 0.103,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 19:30:00,England Premier League,Nottingham Forest,Chelsea,Chelsea -0.25,High,-0.25,1.925,0.16074966083379993,0.5945945945945946,1.2256097560975612,0.25,league,1,team_a_xg: -0.514; odds_ft_1: -0.226; team_b_xg: 0.123,team_a_xg: 0.386; team_b_xg: -0.373; odds_ft_2: 0.190,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 19:30:00,England Championship,Queens Park Rangers,Millwall,Queens Park Rangers 0.0,High,0.0,1.925,0.16603082242360911,0.7777777777777778,0.5345304518245869,0.0,league,2,team_a_xg: -0.474; team_b_xg: 0.129; odds_ft_1: -0.128,team_b_xg: -0.389; team_a_xg: 0.238; rolling_synth_goals_minus_xg_form_away: -0.046,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 21:00:00,Italy Serie A,Lecce,Sassuolo,Sassuolo -0.0,High,-0.0,1.925,0.2726035046710352,0.5945945945945946,1.069767441860465,0.0,league,1,team_a_xg: -0.492; odds_ft_1: -0.127; team_b_xg: 0.105,team_a_xg: 0.442; team_b_xg: -0.268; odds_ft_2: 0.104,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 21:00:00,Italy Serie A,Pisa,Hellas Verona,Hellas Verona +0.25,High,0.25,1.925,0.12779287316398158,0.7333333333333333,0.5565217391304348,-0.25,league,1,team_a_xg: -0.476; team_b_xg: 0.110; odds_ft_1: -0.098,team_b_xg: -0.382; team_a_xg: 0.231; odds_ft_2: -0.092,King's insight: Solid bet based on ML analysis—watch this space!
2025-10-18 21:30:00,Germany Bundesliga,Heidenheim,Werder Bremen,Werder Bremen -0.0,High,-0.0,1.925,0.2971275277965794,0.7333333333333333,1.2951541850220265,0.0,league,1,team_a_xg: -0.540; odds_ft_1: -0.156; team_b_xg: 0.093,team_a_xg: 0.468; team_b_xg: -0.295; odds_ft_2: 0.110,King's insight: Solid bet based on ML analysis—watch this space!
