datetime_gmt8,league,home_name,away_name,Recommendation,confidence_level,line_betted_on_refined,odds_betted_on_refined,ev_for_bet_refined,pred_home_goals,pred_away_goals,synth_ah_line_home_market_based,competition_type,league_tier,shap_home_explanation,shap_away_explanation,kings_call
2025-08-30 00:30:00,Italy Serie A,Cremonese,Sassuolo,Sassuolo +0.25,High,0.25,1.925,0.09338576457774667,0.7948717948717948,0.6000000000000001,-0.25,league,1,team_a_xg: -0.464; odds_ft_1: -0.108; team_b_xg: -0.077,team_b_xg: -0.493; team_a_xg: -0.141; market_prob_btts_yes: 0.051,Unable to parse response.
2025-08-30 02:45:00,Italy Serie A,Lecce,AC Milan,Lecce +0.75,High,0.75,1.925,0.053607850425188536,0.25,1.0236686390532543,0.75,league,1,team_a_xg: -0.406; odds_ft_1: -0.271; team_b_xg: -0.079,team_b_xg: -0.647; odds_ft_2: 0.210; team_a_xg: -0.125,Unable to parse response.
2025-08-30 22:00:00,England Premier League,Manchester United,Burnley,Burnley +1.5,High,1.5,1.925,0.31433352822943955,1.4583333333333333,0.4,-1.5,league,1,team_a_xg: -0.485; odds_ft_1: 0.394; odds_ft_2: 0.070,team_b_xg: -0.498; odds_ft_2: -0.176; team_a_xg: -0.110,Unable to parse response.
2025-08-30 22:00:00,England Premier League,Wolverhampton Wanderers,Everton,Everton +0.25,High,0.25,1.925,0.06520344230072678,0.75,0.4838709677419355,-0.25,league,1,team_a_xg: -0.442; odds_ft_1: -0.125; team_b_xg: -0.109,team_b_xg: -0.562; team_a_xg: -0.148; odds_ft_2: -0.043,Unable to parse response.
2025-08-31 00:30:00,Italy Serie A,Parma,Atalanta,Parma +0.75,High,0.75,1.925,0.273470183776343,0.12092200006982891,0.6666666666666666,0.75,league,1,team_a_xg: -0.443; odds_ft_1: -0.274; team_b_xg: -0.114,team_b_xg: -0.721; odds_ft_2: 0.268; team_a_xg: -0.144,Unable to parse response.
2025-08-31 00:30:00,England Premier League,Leeds United,Newcastle United,Newcastle United -0.25,High,-0.25,1.925,0.17700632033956515,0.375,1.0236686390532543,0.25,league,1,team_a_xg: -0.399; odds_ft_1: -0.243; team_b_xg: -0.093,team_b_xg: -0.690; odds_ft_2: 0.198; team_a_xg: -0.117,Unable to parse response.
2025-08-31 02:45:00,Italy Serie A,Napoli,Cagliari,Cagliari +1.5,High,1.5,1.925,0.20873368373675238,1.7370517928286853,0.5106382978723404,-1.5,league,1,team_a_xg: -0.466; odds_ft_1: 0.400; pre_match_home_elo: 0.124,team_b_xg: -0.425; odds_ft_2: -0.174; team_a_xg: -0.123,Unable to parse response.
2025-08-31 02:45:00,Italy Serie A,Pisa,Roma,Pisa +0.75,High,0.75,1.925,0.12799579484865198,0.375,1.0236686390532543,0.75,league,1,team_a_xg: -0.426; odds_ft_1: -0.259; team_b_xg: -0.081,team_b_xg: -0.610; odds_ft_2: 0.239; team_a_xg: -0.122,Unable to parse response.
2025-08-31 21:00:00,England Premier League,Brighton & Hove Albion,Manchester City,Brighton & Hove Albion +0.75,High,0.75,1.925,0.13750000000000007,0.0,1.0236686390532543,0.75,league,1,team_a_xg: -0.515; odds_ft_1: -0.320; team_b_xg: -0.098,team_b_xg: -0.666; odds_ft_2: 0.243; team_a_xg: -0.128,Unable to parse response.
2025-09-01 00:30:00,Italy Serie A,Torino,Fiorentina,Torino +0.25,High,0.25,1.925,0.13138276224009382,0.4117647058823529,0.6000000000000001,0.25,league,1,team_a_xg: -0.404; odds_ft_1: -0.205; team_b_xg: -0.101,team_b_xg: -0.576; team_a_xg: -0.131; odds_ft_2: 0.102,Unable to parse response.
2025-09-01 02:00:00,England Premier League,Aston Villa,Crystal Palace,Crystal Palace +0.75,High,0.75,1.925,0.07557542286201968,1.3478260869565217,0.6666666666666666,-0.75,league,1,team_a_xg: -0.418; odds_ft_1: 0.360; team_b_xg: -0.072,team_b_xg: -0.468; team_a_xg: -0.134; odds_ft_2: -0.092,Unable to parse response.
2025-09-01 02:45:00,Italy Serie A,Lazio,Hellas Verona,Hellas Verona +1.25,High,1.25,1.925,0.2920656032282565,1.3333333333333333,0.45150030218666615,-1.25,league,1,team_a_xg: -0.457; odds_ft_1: 0.377; team_b_xg: -0.086,team_b_xg: -0.510; odds_ft_2: -0.170; team_a_xg: -0.140,Unable to parse response.
2025-09-01 02:45:00,Italy Serie A,Inter Milan,Udinese,Udinese +1.5,High,1.5,1.925,0.1787770523036769,1.7370517928286853,0.4838709677419355,-1.5,league,1,team_a_xg: -0.477; odds_ft_1: 0.397; pre_match_home_elo: 0.105,team_b_xg: -0.462; odds_ft_2: -0.170; team_a_xg: -0.133,Unable to parse response.
